i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
845	829	825	817	797	790	732	665	677	743	849	0
829	825	817	797	790	732	665	677	743	849	828	0
825	817	797	790	732	665	677	743	849	828	806	0
817	797	790	732	665	677	743	849	828	806	797	0
797	790	732	665	677	743	849	828	806	797	802	0
790	732	665	677	743	849	828	806	797	802	743	0
732	665	677	743	849	828	806	797	802	743	677	0
665	677	743	849	828	806	797	802	743	677	712	0
677	743	849	828	806	797	802	743	677	712	868	0
743	849	828	806	797	802	743	677	712	868	837	0
849	828	806	797	802	743	677	712	868	837	840	0
828	806	797	802	743	677	712	868	837	840	821	0
806	797	802	743	677	712	868	837	840	821	724	0
797	802	743	677	712	868	837	840	821	724	681	0
802	743	677	712	868	837	840	821	724	681	700	0
743	677	712	868	837	840	821	724	681	700	825	0
677	712	868	837	840	821	724	681	700	825	852	0
712	868	837	840	821	724	681	700	825	852	852	0
868	837	840	821	724	681	700	825	852	852	817	0
837	840	821	724	681	700	825	852	852	817	821	0
840	821	724	681	700	825	852	852	817	821	697	0
821	724	681	700	825	852	852	817	821	697	669	0
724	681	700	825	852	852	817	821	697	669	654	0
681	700	825	852	852	817	821	697	669	654	716	0
700	825	852	852	817	821	697	669	654	716	825	0
825	852	852	817	821	697	669	654	716	825	805	0
852	852	817	821	697	669	654	716	825	805	775	0
852	817	821	697	669	654	716	825	805	775	786	0
817	821	697	669	654	716	825	805	775	786	770	0
821	697	669	654	716	825	805	775	786	770	767	0
697	669	654	716	825	805	775	786	770	767	754	0
669	654	716	825	805	775	786	770	767	754	728	0
654	716	825	805	775	786	770	767	754	728	875	0
716	825	805	775	786	770	767	754	728	875	814	0
825	805	775	786	770	767	754	728	875	814	801	0
805	775	786	770	767	754	728	875	814	801	802	0
775	786	770	767	754	728	875	814	801	802	809	0
786	770	767	754	728	875	814	801	802	809	817	0
770	767	754	728	875	814	801	802	809	817	833	0
767	754	728	875	814	801	802	809	817	833	848	0
754	728	875	814	801	802	809	817	833	848	841	0
728	875	814	801	802	809	817	833	848	841	836	0
875	814	801	802	809	817	833	848	841	836	849	0
814	801	802	809	817	833	848	841	836	849	786	0
801	802	809	817	833	848	841	836	849	786	817	0
802	809	817	833	848	841	836	849	786	817	902	0
809	817	833	848	841	836	849	786	817	902	837	0
817	833	848	841	836	849	786	817	902	837	840	0
833	848	841	836	849	786	817	902	837	840	845	0
848	841	836	849	786	817	902	837	840	845	774	0
841	836	849	786	817	902	837	840	845	774	728	0
836	849	786	817	902	837	840	845	774	728	969	0
849	786	817	902	837	840	845	774	728	969	887	0
786	817	902	837	840	845	774	728	969	887	864	0
817	902	837	840	845	774	728	969	887	864	793	0
902	837	840	845	774	728	969	887	864	793	751	0
837	840	845	774	728	969	887	864	793	751	957	0
840	845	774	728	969	887	864	793	751	957	907	0
845	774	728	969	887	864	793	751	957	907	895	0
774	728	969	887	864	793	751	957	907	895	841	0
728	969	887	864	793	751	957	907	895	841	789	0
969	887	864	793	751	957	907	895	841	789	981	0
887	864	793	751	957	907	895	841	789	981	891	0
864	793	751	957	907	895	841	789	981	891	879	0
793	751	957	907	895	841	789	981	891	879	876	0
751	957	907	895	841	789	981	891	879	876	829	0
957	907	895	841	789	981	891	879	876	829	758	0
907	895	841	789	981	891	879	876	829	758	946	0
895	841	789	981	891	879	876	829	758	946	895	0
841	789	981	891	879	876	829	758	946	895	856	0
789	981	891	879	876	829	758	946	895	856	856	0
981	891	879	876	829	758	946	895	856	856	852	0
891	879	876	829	758	946	895	856	856	852	856	0
879	876	829	758	946	895	856	856	852	856	782	0
876	829	758	946	895	856	856	852	856	782	739	0
829	758	946	895	856	856	852	856	782	739	985	0
758	946	895	856	856	852	856	782	739	985	891	0
946	895	856	856	852	856	782	739	985	891	875	0
895	856	856	852	856	782	739	985	891	875	868	0
856	856	852	856	782	739	985	891	875	868	860	0
856	852	856	782	739	985	891	875	868	860	790	0
852	856	782	739	985	891	875	868	860	790	743	0
856	782	739	985	891	875	868	860	790	743	837	0
