i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
1128	518	696	1117	521	635	933	627	1385	545	1323	0
518	696	1117	521	635	933	627	1385	545	1323	899	0
696	1117	521	635	933	627	1385	545	1323	899	494	1
1117	521	635	933	627	1385	545	1323	899	494	1280	0
521	635	933	627	1385	545	1323	899	494	1280	817	1
635	933	627	1385	545	1323	899	494	1280	817	490	0
933	627	1385	545	1323	899	494	1280	817	490	1086	0
627	1385	545	1323	899	494	1280	817	490	1086	759	1
1385	545	1323	899	494	1280	817	490	1086	759	533	0
545	1323	899	494	1280	817	490	1086	759	533	906	0
1323	899	494	1280	817	490	1086	759	533	906	712	1
899	494	1280	817	490	1086	759	533	906	712	732	0
494	1280	817	490	1086	759	533	906	712	732	494	0
1280	817	490	1086	759	533	906	712	732	494	1891	1
817	490	1086	759	533	906	712	732	494	1891	459	0
490	1086	759	533	906	712	732	494	1891	459	1354	0
1086	759	533	906	712	732	494	1891	459	1354	856	0
759	533	906	712	732	494	1891	459	1354	856	483	1
533	906	712	732	494	1891	459	1354	856	483	1335	0
906	712	732	494	1891	459	1354	856	483	1335	891	1
712	732	494	1891	459	1354	856	483	1335	891	470	0
732	494	1891	459	1354	856	483	1335	891	470	1284	0
494	1891	459	1354	856	483	1335	891	470	1284	880	1
1891	459	1354	856	483	1335	891	470	1284	880	475	0
459	1354	856	483	1335	891	470	1284	880	475	1315	0
1354	856	483	1335	891	470	1284	880	475	1315	844	1
856	483	1335	891	470	1284	880	475	1315	844	475	0
483	1335	891	470	1284	880	475	1315	844	475	1288	0
1335	891	470	1284	880	475	1315	844	475	1288	879	1
891	470	1284	880	475	1315	844	475	1288	879	471	0
470	1284	880	475	1315	844	475	1288	879	471	1268	0
1284	880	475	1315	844	475	1288	879	471	1268	849	1
880	475	1315	844	475	1288	879	471	1268	849	470	0
475	1315	844	475	1288	879	471	1268	849	470	1242	0
1315	844	475	1288	879	471	1268	849	470	1242	813	1
844	475	1288	879	471	1268	849	470	1242	813	475	0
475	1288	879	471	1268	849	470	1242	813	475	1237	0
1288	879	471	1268	849	470	1242	813	475	1237	856	1
879	471	1268	849	470	1242	813	475	1237	856	471	0
471	1268	849	470	1242	813	475	1237	856	471	1241	0
1268	849	470	1242	813	475	1237	856	471	1241	809	1
849	470	1242	813	475	1237	856	471	1241	809	471	0
470	1242	813	475	1237	856	471	1241	809	471	1203	0
1242	813	475	1237	856	471	1241	809	471	1203	844	1
813	475	1237	856	471	1241	809	471	1203	844	467	0
475	1237	856	471	1241	809	471	1203	844	467	1229	0
1237	856	471	1241	809	471	1203	844	467	1229	829	1
856	471	1241	809	471	1203	844	467	1229	829	463	0
471	1241	809	471	1203	844	467	1229	829	463	1218	0
1241	809	471	1203	844	467	1229	829	463	1218	813	1
809	471	1203	844	467	1229	829	463	1218	813	475	0
471	1203	844	467	1229	829	463	1218	813	475	1226	0
1203	844	467	1229	829	463	1218	813	475	1226	848	1
844	467	1229	829	463	1218	813	475	1226	848	459	0
467	1229	829	463	1218	813	475	1226	848	459	1234	0
1229	829	463	1218	813	475	1226	848	459	1234	832	1
829	463	1218	813	475	1226	848	459	1234	832	463	0
463	1218	813	475	1226	848	459	1234	832	463	1253	0
1218	813	475	1226	848	459	1234	832	463	1253	821	1
813	475	1226	848	459	1234	832	463	1253	821	463	0
475	1226	848	459	1234	832	463	1253	821	463	1218	0
1226	848	459	1234	832	463	1253	821	463	1218	848	1
848	459	1234	832	463	1253	821	463	1218	848	460	0
459	1234	832	463	1253	821	463	1218	848	460	1218	0
1234	832	463	1253	821	463	1218	848	460	1218	832	1
832	463	1253	821	463	1218	848	460	1218	832	459	0
463	1253	821	463	1218	848	460	1218	832	459	1203	0
1253	821	463	1218	848	460	1218	832	459	1203	805	1
821	463	1218	848	460	1218	832	459	1203	805	463	0
463	1218	848	460	1218	832	459	1203	805	463	1187	0
1218	848	460	1218	832	459	1203	805	463	1187	821	1
848	460	1218	832	459	1203	805	463	1187	821	459	0
460	1218	832	459	1203	805	463	1187	821	459	1257	0
1218	832	459	1203	805	463	1187	821	459	1257	817	1
832	459	1203	805	463	1187	821	459	1257	817	463	0
459	1203	805	463	1187	821	459	1257	817	463	1261	0
1203	805	463	1187	821	459	1257	817	463	1261	836	1
805	463	1187	821	459	1257	817	463	1261	836	459	0
463	1187	821	459	1257	817	463	1261	836	459	1296	0
1187	821	459	1257	817	463	1261	836	459	1296	561	1
821	459	1257	817	463	1261	836	459	1296	561	1241	0
459	1257	817	463	1261	836	459	1296	561	1241	653	0
1257	817	463	1261	836	459	1296	561	1241	653	1113	1
817	463	1261	836	459	1296	561	1241	653	1113	876	0
463	1261	836	459	1296	561	1241	653	1113	876	459	1
