i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
463	1055	412	1047	416	891	451	814	513	662	583	0
1055	412	1047	416	891	451	814	513	662	583	460	1
412	1047	416	891	451	814	513	662	583	460	813	0
1047	416	891	451	814	513	662	583	460	813	529	1
416	891	451	814	513	662	583	460	813	529	724	0
891	451	814	513	662	583	460	813	529	724	626	0
451	814	513	662	583	460	813	529	724	626	693	1
814	513	662	583	460	813	529	724	626	693	708	0
513	662	583	460	813	529	724	626	693	708	409	1
662	583	460	813	529	724	626	693	708	409	1011	0
583	460	813	529	724	626	693	708	409	1011	424	0
460	813	529	724	626	693	708	409	1011	424	849	0
813	529	724	626	693	708	409	1011	424	849	490	0
529	724	626	693	708	409	1011	424	849	490	712	1
724	626	693	708	409	1011	424	849	490	712	576	0
626	693	708	409	1011	424	849	490	712	576	525	1
693	708	409	1011	424	849	490	712	576	525	619	0
708	409	1011	424	849	490	712	576	525	619	576	1
409	1011	424	849	490	712	576	525	619	576	540	0
1011	424	849	490	712	576	525	619	576	540	674	0
424	849	490	712	576	525	619	576	540	674	595	1
849	490	712	576	525	619	576	540	674	595	584	0
490	712	576	525	619	576	540	674	595	584	591	0
712	576	525	619	576	540	674	595	584	591	545	1
576	525	619	576	540	674	595	584	591	545	587	0
525	619	576	540	674	595	584	591	545	587	498	0
619	576	540	674	595	584	591	545	587	498	537	1
576	540	674	595	584	591	545	587	498	537	537	0
540	674	595	584	591	545	587	498	537	537	533	0
674	595	584	591	545	587	498	537	537	533	397	0
595	584	591	545	587	498	537	537	533	397	635	0
584	591	545	587	498	537	537	533	397	635	517	0
591	545	587	498	537	537	533	397	635	517	510	0
545	587	498	537	537	533	397	635	517	510	494	0
587	498	537	537	533	397	635	517	510	494	514	1
498	537	537	533	397	635	517	510	494	514	502	0
537	537	533	397	635	517	510	494	514	502	494	0
537	533	397	635	517	510	494	514	502	494	498	0
533	397	635	517	510	494	514	502	494	498	494	0
397	635	517	510	494	514	502	494	498	494	506	0
635	517	510	494	514	502	494	498	494	506	494	0
517	510	494	514	502	494	498	494	506	494	494	0
510	494	514	502	494	498	494	506	494	494	490	0
494	514	502	494	498	494	506	494	494	490	448	0
514	502	494	498	494	506	494	494	490	448	521	0
502	494	498	494	506	494	494	490	448	521	475	0
494	498	494	506	494	494	490	448	521	475	479	0
498	494	506	494	494	490	448	521	475	479	478	0
494	506	494	494	490	448	521	475	479	478	471	1
506	494	494	490	448	521	475	479	478	471	459	0
494	494	490	448	521	475	479	478	471	459	471	0
494	490	448	521	475	479	478	471	459	471	467	0
490	448	521	475	479	478	471	459	471	467	467	0
448	521	475	479	478	471	459	471	467	467	474	0
521	475	479	478	471	459	471	467	467	474	471	0
475	479	478	471	459	471	467	467	474	471	475	0
479	478	471	459	471	467	467	474	471	475	475	0
478	471	459	471	467	467	474	471	475	475	478	0
471	459	471	467	467	474	471	475	475	478	475	0
459	471	467	467	474	471	475	475	478	475	475	0
471	467	467	474	471	475	475	478	475	475	463	0
467	467	474	471	475	475	478	475	475	463	474	0
467	474	471	475	475	478	475	475	463	474	463	0
474	471	475	475	478	475	475	463	474	463	471	0
471	475	475	478	475	475	463	474	463	471	475	0
475	475	478	475	475	463	474	463	471	475	463	0
475	478	475	475	463	474	463	471	475	463	475	0
478	475	475	463	474	463	471	475	463	475	474	0
475	475	463	474	463	471	475	463	475	474	467	0
475	463	474	463	471	475	463	475	474	467	475	0
463	474	463	471	475	463	475	474	467	475	475	0
474	463	471	475	463	475	474	467	475	475	475	0
463	471	475	463	475	474	467	475	475	475	474	0
471	475	463	475	474	467	475	475	475	474	475	0
475	463	475	474	467	475	475	475	474	475	475	0
463	475	474	467	475	475	475	474	475	475	478	0
475	474	467	475	475	475	474	475	475	478	471	0
474	467	475	475	475	474	475	475	478	471	467	0
467	475	475	475	474	475	475	478	471	467	467	0
475	475	475	474	475	475	478	471	467	467	467	0
475	475	474	475	475	478	471	467	467	467	475	0
475	474	475	475	478	471	467	467	467	475	474	0
474	475	475	478	471	467	467	467	475	474	467	0
475	475	478	471	467	467	467	475	474	467	471	0
475	478	471	467	467	467	475	474	467	471	475	0
478	471	467	467	467	475	474	467	471	475	490	0
471	467	467	467	475	474	467	471	475	490	467	0
467	467	467	475	474	467	471	475	490	467	475	0
467	467	475	474	467	471	475	490	467	475	467	0
467	475	474	467	471	475	490	467	475	467	466	0
475	474	467	471	475	490	467	475	467	466	463	0
474	467	471	475	490	467	475	467	466	463	471	0
467	471	475	490	467	475	467	466	463	471	405	0
471	475	490	467	475	467	466	463	471	405	525	0
475	490	467	475	467	466	463	471	405	525	448	0
490	467	475	467	466	463	471	405	525	448	471	0
467	475	467	466	463	471	405	525	448	471	455	0
475	467	466	463	471	405	525	448	471	455	447	1
467	466	463	471	405	525	448	471	455	447	463	0
466	463	471	405	525	448	471	455	447	463	452	1
463	471	405	525	448	471	455	447	463	452	443	0
471	405	525	448	471	455	447	463	452	443	448	0
405	525	448	471	455	447	463	452	443	448	443	1
525	448	471	455	447	463	452	443	448	443	444	0
448	471	455	447	463	452	443	448	443	444	451	0
471	455	447	463	452	443	448	443	444	451	444	0
455	447	463	452	443	448	443	444	451	444	447	0
447	463	452	443	448	443	444	451	444	447	440	0
463	452	443	448	443	444	451	444	447	440	436	0
452	443	448	443	444	451	444	447	440	436	436	0
443	448	443	444	451	444	447	440	436	436	435	0
448	443	444	451	444	447	440	436	436	435	428	0
443	444	451	444	447	440	436	436	435	428	432	0
444	451	444	447	440	436	436	435	428	432	432	0
451	444	447	440	436	436	435	428	432	432	428	0
444	447	440	436	436	435	428	432	432	428	420	0
447	440	436	436	435	428	432	432	428	420	432	0
440	436	436	435	428	432	432	428	420	432	424	0
436	436	435	428	432	432	428	420	432	424	390	0
436	435	428	432	432	428	420	432	424	390	373	0
435	428	432	432	428	420	432	424	390	373	506	0
428	432	432	428	420	432	424	390	373	506	420	0
432	432	428	420	432	424	390	373	506	420	417	0
432	428	420	432	424	390	373	506	420	417	416	1
428	420	432	424	390	373	506	420	417	416	401	1
420	432	424	390	373	506	420	417	416	401	435	0
432	424	390	373	506	420	417	416	401	435	413	0
424	390	373	506	420	417	416	401	435	413	416	0
390	373	506	420	417	416	401	435	413	416	417	0
373	506	420	417	416	401	435	413	416	417	412	0
506	420	417	416	401	435	413	416	417	412	409	0
420	417	416	401	435	413	416	417	412	409	404	0
417	416	401	435	413	416	417	412	409	404	417	0
416	401	435	413	416	417	412	409	404	417	412	0
401	435	413	416	417	412	409	404	417	412	413	0
435	413	416	417	412	409	404	417	412	413	412	0
413	416	417	412	409	404	417	412	413	412	412	0
416	417	412	409	404	417	412	413	412	412	417	0
417	412	409	404	417	412	413	412	412	417	416	0
412	409	404	417	412	413	412	412	417	416	424	0
409	404	417	412	413	412	412	417	416	424	424	0
404	417	412	413	412	412	417	416	424	424	428	0
417	412	413	412	412	417	416	424	424	428	374	0
412	413	412	412	417	416	424	424	428	374	479	0
413	412	412	417	416	424	424	428	374	479	424	0
412	412	417	416	424	424	428	374	479	424	428	0
412	417	416	424	424	428	374	479	424	428	432	0
417	416	424	424	428	374	479	424	428	432	428	1
416	424	424	428	374	479	424	428	432	428	431	0
424	424	428	374	479	424	428	432	428	431	432	0
424	428	374	479	424	428	432	428	431	432	436	0
428	374	479	424	428	432	428	431	432	436	444	0
374	479	424	428	432	428	431	432	436	444	424	0
479	424	428	432	428	431	432	436	444	424	335	0
424	428	432	428	431	432	436	444	424	335	556	0
428	432	428	431	432	436	444	424	335	556	440	0
432	428	431	432	436	444	424	335	556	440	439	0
428	431	432	436	444	424	335	556	440	439	428	1
431	432	436	444	424	335	556	440	439	428	436	1
432	436	444	424	335	556	440	439	428	436	436	0
436	444	424	335	556	440	439	428	436	436	362	0
444	424	335	556	440	439	428	436	436	362	490	0
424	335	556	440	439	428	436	436	362	490	432	0
335	556	440	439	428	436	436	362	490	432	424	0
556	440	439	428	436	436	362	490	432	424	424	0
440	439	428	436	436	362	490	432	424	424	424	1
439	428	436	436	362	490	432	424	424	424	428	0
428	436	436	362	490	432	424	424	424	428	409	0
436	436	362	490	432	424	424	424	428	409	440	0
436	362	490	432	424	424	424	428	409	440	428	0
362	490	432	424	424	424	428	409	440	428	432	0
490	432	424	424	424	428	409	440	428	432	431	0
432	424	424	424	428	409	440	428	432	431	436	1
424	424	424	428	409	440	428	432	431	436	436	0
424	424	428	409	440	428	432	431	436	436	440	0
424	428	409	440	428	432	431	436	436	440	447	0
428	409	440	428	432	431	436	436	440	447	444	0
409	440	428	432	431	436	436	440	447	444	451	0
440	428	432	431	436	436	440	447	444	451	455	0
428	432	431	436	436	440	447	444	451	455	452	1
432	431	436	436	440	447	444	451	455	452	455	0
431	436	436	440	447	444	451	455	452	455	447	0
436	436	440	447	444	451	455	452	455	447	448	0
436	440	447	444	451	455	452	455	447	448	447	0
440	447	444	451	455	452	455	447	448	447	448	0
447	444	451	455	452	455	447	448	447	448	424	0
444	451	455	452	455	447	448	447	448	424	459	0
451	455	452	455	447	448	447	448	424	459	440	0
455	452	455	447	448	447	448	424	459	440	436	0
452	455	447	448	447	448	424	459	440	436	443	0
455	447	448	447	448	424	459	440	436	443	440	1
447	448	447	448	424	459	440	436	443	440	463	0
448	447	448	424	459	440	436	443	440	463	447	0
447	448	424	459	440	436	443	440	463	447	452	0
448	424	459	440	436	443	440	463	447	452	451	0
424	459	440	436	443	440	463	447	452	451	448	0
459	440	436	443	440	463	447	452	451	448	443	0
440	436	443	440	463	447	452	451	448	443	432	0
436	443	440	463	447	452	451	448	443	432	444	0
443	440	463	447	452	451	448	443	432	444	428	0
440	463	447	452	451	448	443	432	444	428	435	0
463	447	452	451	448	443	432	444	428	435	436	0
447	452	451	448	443	432	444	428	435	436	436	0
452	451	448	443	432	444	428	435	436	436	440	0
451	448	443	432	444	428	435	436	436	440	443	0
448	443	432	444	428	435	436	436	440	443	452	0
443	432	444	428	435	436	436	440	443	452	447	0
432	444	428	435	436	436	440	443	452	447	452	0
444	428	435	436	436	440	443	452	447	452	447	0
428	435	436	436	440	443	452	447	452	447	447	0
435	436	436	440	443	452	447	452	447	447	456	0
436	436	440	443	452	447	452	447	447	456	455	0
436	440	443	452	447	452	447	447	456	455	451	0
440	443	452	447	452	447	447	456	455	451	440	0
443	452	447	452	447	447	456	455	451	440	448	0
452	447	452	447	447	456	455	451	440	448	451	0
447	452	447	447	456	455	451	440	448	451	447	0
452	447	447	456	455	451	440	448	451	447	452	0
447	447	456	455	451	440	448	451	447	452	455	0
447	456	455	451	440	448	451	447	452	455	436	0
456	455	451	440	448	451	447	452	455	436	482	0
455	451	440	448	451	447	452	455	436	482	452	0
451	440	448	451	447	452	455	436	482	452	455	0
440	448	451	447	452	455	436	482	452	455	451	0
448	451	447	452	455	436	482	452	455	451	455	1
451	447	452	455	436	482	452	455	451	455	452	0
447	452	455	436	482	452	455	451	455	452	440	0
452	455	436	482	452	455	451	455	452	440	463	0
455	436	482	452	455	451	455	452	440	463	455	0
436	482	452	455	451	455	452	440	463	455	455	0
482	452	455	451	455	452	440	463	455	455	463	0
452	455	451	455	452	440	463	455	455	463	463	0
455	451	455	452	440	463	455	455	463	463	467	0
451	455	452	440	463	455	455	463	463	467	475	0
455	452	440	463	455	455	463	463	467	475	471	0
452	440	463	455	455	463	463	467	475	471	467	0
440	463	455	455	463	463	467	475	471	467	470	0
463	455	455	463	463	467	475	471	467	470	475	0
455	455	463	463	467	475	471	467	470	475	463	0
455	463	463	467	475	471	467	470	475	463	463	0
463	463	467	475	471	467	470	475	463	463	459	0
463	467	475	471	467	470	475	463	463	459	459	0
467	475	471	467	470	475	463	463	459	459	456	0
475	471	467	470	475	463	463	459	459	456	451	0
471	467	470	475	463	463	459	459	456	451	451	0
467	470	475	463	463	459	459	456	451	451	448	0
470	475	463	463	459	459	456	451	451	448	440	0
475	463	463	459	459	456	451	451	448	440	435	0
463	463	459	459	456	451	451	448	440	435	459	0
463	459	459	456	451	451	448	440	435	459	448	0
459	459	456	451	451	448	440	435	459	448	451	0
459	456	451	451	448	440	435	459	448	451	459	0
456	451	451	448	440	435	459	448	451	459	460	1
451	451	448	440	435	459	448	451	459	460	459	0
451	448	440	435	459	448	451	459	460	459	451	0
448	440	435	459	448	451	459	460	459	451	448	0
440	435	459	448	451	459	460	459	451	448	478	0
435	459	448	451	459	460	459	451	448	478	452	0
459	448	451	459	460	459	451	448	478	452	455	0
448	451	459	460	459	451	448	478	452	455	451	0
451	459	460	459	451	448	478	452	455	451	455	1
459	460	459	451	448	478	452	455	451	455	452	0
460	459	451	448	478	452	455	451	455	452	439	0
459	451	448	478	452	455	451	455	452	439	456	0
451	448	478	452	455	451	455	452	439	456	443	0
448	478	452	455	451	455	452	439	456	443	444	0
478	452	455	451	455	452	439	456	443	444	447	0
452	455	451	455	452	439	456	443	444	447	444	1
455	451	455	452	439	456	443	444	447	444	447	0
451	455	452	439	456	443	444	447	444	447	444	0
455	452	439	456	443	444	447	444	447	444	381	0
452	439	456	443	444	447	444	447	444	381	518	0
439	456	443	444	447	444	447	444	381	518	447	0
456	443	444	447	444	447	444	381	518	447	459	0
443	444	447	444	447	444	381	518	447	459	448	0
444	447	444	447	444	381	518	447	459	448	451	1
447	444	447	444	381	518	447	459	448	451	456	0
444	447	444	381	518	447	459	448	451	456	435	0
447	444	381	518	447	459	448	451	456	435	463	0
444	381	518	447	459	448	451	456	435	463	448	0
381	518	447	459	448	451	456	435	463	448	455	0
518	447	459	448	451	456	435	463	448	455	459	0
447	459	448	451	456	435	463	448	455	459	463	1
459	448	451	456	435	463	448	455	459	463	467	0
448	451	456	435	463	448	455	459	463	467	455	0
451	456	435	463	448	455	459	463	467	455	495	0
456	435	463	448	455	459	463	467	455	495	474	0
435	463	448	455	459	463	467	455	495	474	475	0
463	448	455	459	463	467	455	495	474	475	479	0
448	455	459	463	467	455	495	474	475	479	482	1
455	459	463	467	455	495	474	475	479	482	494	0
459	463	467	455	495	474	475	479	482	494	475	0
463	467	455	495	474	475	479	482	494	475	471	0
467	455	495	474	475	479	482	494	475	471	478	0
455	495	474	475	479	482	494	475	471	478	479	0
495	474	475	479	482	494	475	471	478	479	467	0
474	475	479	482	494	475	471	478	479	467	467	0
475	479	482	494	475	471	478	479	467	467	467	0
479	482	494	475	471	478	479	467	467	467	471	0
482	494	475	471	478	479	467	467	467	471	463	0
494	475	471	478	479	467	467	467	471	463	467	0
475	471	478	479	467	467	467	471	463	467	463	0
471	478	479	467	467	467	471	463	467	463	463	0
478	479	467	467	467	471	463	467	463	463	467	0
479	467	467	467	471	463	467	463	463	467	358	0
467	467	467	471	463	467	463	463	467	358	571	0
467	467	471	463	467	463	463	467	358	571	460	0
467	471	463	467	463	463	467	358	571	460	459	0
471	463	467	463	463	467	358	571	460	459	455	0
463	467	463	463	467	358	571	460	459	455	459	1
467	463	463	467	358	571	460	459	455	459	448	0
463	463	467	358	571	460	459	455	459	448	432	0
463	467	358	571	460	459	455	459	448	432	470	0
467	358	571	460	459	455	459	448	432	470	448	0
358	571	460	459	455	459	448	432	470	448	443	0
571	460	459	455	459	448	432	470	448	443	448	0
460	459	455	459	448	432	470	448	443	448	455	1
459	455	459	448	432	470	448	443	448	455	459	0
455	459	448	432	470	448	443	448	455	459	467	0
459	448	432	470	448	443	448	455	459	467	459	0
448	432	470	448	443	448	455	459	467	459	495	0
432	470	448	443	448	455	459	467	459	495	474	0
470	448	443	448	455	459	467	459	495	474	479	0
448	443	448	455	459	467	459	495	474	479	478	0
443	448	455	459	467	459	495	474	479	478	475	1
448	455	459	467	459	495	474	479	478	475	475	0
455	459	467	459	495	474	479	478	475	475	467	0
459	467	459	495	474	479	478	475	475	467	474	0
467	459	495	474	479	478	475	475	467	474	467	0
459	495	474	479	478	475	475	467	474	467	452	0
495	474	479	478	475	475	467	474	467	452	478	0
474	479	478	475	475	467	474	467	452	478	460	0
479	478	475	475	467	474	467	452	478	460	451	0
478	475	475	467	474	467	452	478	460	451	451	0
475	475	467	474	467	452	478	460	451	451	455	1
475	467	474	467	452	478	460	451	451	455	460	0
467	474	467	452	478	460	451	451	455	460	428	0
474	467	452	478	460	451	451	455	460	428	486	0
467	452	478	460	451	451	455	460	428	486	459	0
452	478	460	451	451	455	460	428	486	459	455	0
478	460	451	451	455	460	428	486	459	455	463	0
460	451	451	455	460	428	486	459	455	463	471	1
451	451	455	460	428	486	459	455	463	471	467	0
451	455	460	428	486	459	455	463	471	467	440	0
455	460	428	486	459	455	463	471	467	440	482	0
460	428	486	459	455	463	471	467	440	482	463	0
428	486	459	455	463	471	467	440	482	463	463	0
486	459	455	463	471	467	440	482	463	463	460	0
459	455	463	471	467	440	482	463	463	460	451	1
455	463	471	467	440	482	463	463	460	451	455	0
463	471	467	440	482	463	463	460	451	455	448	0
471	467	440	482	463	463	460	451	455	448	447	0
467	440	482	463	463	460	451	455	448	447	440	0
440	482	463	463	460	451	455	448	447	440	443	0
482	463	463	460	451	455	448	447	440	443	425	0
463	463	460	451	455	448	447	440	443	425	478	0
463	460	451	455	448	447	440	443	425	478	452	0
460	451	455	448	447	440	443	425	478	452	459	0
451	455	448	447	440	443	425	478	452	459	358	0
455	448	447	440	443	425	478	452	459	358	568	1
448	447	440	443	425	478	452	459	358	568	455	0
447	440	443	425	478	452	459	358	568	455	467	0
440	443	425	478	452	459	358	568	455	467	459	0
443	425	478	452	459	358	568	455	467	459	459	1
425	478	452	459	358	568	455	467	459	459	463	0
478	452	459	358	568	455	467	459	459	463	440	0
452	459	358	568	455	467	459	459	463	440	479	0
459	358	568	455	467	459	459	463	440	479	463	0
358	568	455	467	459	459	463	440	479	463	455	0
568	455	467	459	459	463	440	479	463	455	459	0
455	467	459	459	463	440	479	463	455	459	459	1
467	459	459	463	440	479	463	455	459	459	463	0
459	459	463	440	479	463	455	459	459	463	459	0
459	463	440	479	463	455	459	459	463	459	475	0
463	440	479	463	455	459	459	463	459	475	471	0
440	479	463	455	459	459	463	459	475	471	482	0
479	463	455	459	459	463	459	475	471	482	479	0
463	455	459	459	463	459	475	471	482	479	486	1
455	459	459	463	459	475	471	482	479	486	487	0
459	459	463	459	475	471	482	479	486	487	432	0
459	463	459	475	471	482	479	486	487	432	513	0
463	459	475	471	482	479	486	487	432	513	494	0
459	475	471	482	479	486	487	432	513	494	479	0
475	471	482	479	486	487	432	513	494	479	471	0
471	482	479	486	487	432	513	494	479	471	463	1
482	479	486	487	432	513	494	479	471	463	463	0
479	486	487	432	513	494	479	471	463	463	455	0
486	487	432	513	494	479	471	463	463	455	471	0
487	432	513	494	479	471	463	463	455	471	459	0
432	513	494	479	471	463	463	455	471	459	451	0
513	494	479	471	463	463	455	471	459	451	460	0
494	479	471	463	463	455	471	459	451	460	459	1
479	471	463	463	455	471	459	451	460	459	459	0
471	463	463	455	471	459	451	460	459	459	447	0
463	463	455	471	459	451	460	459	459	447	452	0
463	455	471	459	451	460	459	459	447	452	451	0
455	471	459	451	460	459	459	447	452	451	455	0
471	459	451	460	459	459	447	452	451	455	444	0
459	451	460	459	459	447	452	451	455	444	447	0
451	460	459	459	447	452	451	455	444	447	436	0
460	459	459	447	452	451	455	444	447	436	440	0
459	459	447	452	451	455	444	447	436	440	443	0
459	447	452	451	455	444	447	436	440	443	436	0
447	452	451	455	444	447	436	440	443	436	436	0
452	451	455	444	447	436	440	443	436	436	412	0
451	455	444	447	436	440	443	436	436	412	448	0
455	444	447	436	440	443	436	436	412	448	432	0
444	447	436	440	443	436	436	412	448	432	428	0
447	436	440	443	436	436	412	448	432	428	424	0
436	440	443	436	436	412	448	432	428	424	428	0
440	443	436	436	412	448	432	428	424	428	428	0
443	436	436	412	448	432	428	424	428	428	424	0
436	436	412	448	432	428	424	428	428	424	424	0
436	412	448	432	428	424	428	428	424	424	428	0
412	448	432	428	424	428	428	424	424	428	424	0
448	432	428	424	428	428	424	424	428	424	421	0
432	428	424	428	428	424	424	428	424	421	432	0
428	424	428	428	424	424	428	424	421	432	424	0
424	428	428	424	424	428	424	421	432	424	432	0
428	428	424	424	428	424	421	432	424	432	420	0
428	424	424	428	424	421	432	424	432	420	401	0
424	424	428	424	421	432	424	432	420	401	455	0
424	428	424	421	432	424	432	420	401	455	428	0
428	424	421	432	424	432	420	401	455	428	424	0
424	421	432	424	432	420	401	455	428	424	428	0
421	432	424	432	420	401	455	428	424	428	420	0
432	424	432	420	401	455	428	424	428	420	428	0
424	432	420	401	455	428	424	428	420	428	420	0
432	420	401	455	428	424	428	420	428	420	436	0
420	401	455	428	424	428	420	428	420	436	424	0
401	455	428	424	428	420	428	420	436	424	428	0
455	428	424	428	420	428	420	436	424	428	425	0
428	424	428	420	428	420	436	424	428	425	424	0
424	428	420	428	420	436	424	428	425	424	420	0
428	420	428	420	436	424	428	425	424	420	420	0
420	428	420	436	424	428	425	424	420	420	428	0
428	420	436	424	428	425	424	420	420	428	428	0
420	436	424	428	425	424	420	420	428	428	362	0
436	424	428	425	424	420	420	428	428	362	498	0
424	428	425	424	420	420	428	428	362	498	424	0
428	425	424	420	420	428	428	362	498	424	420	0
425	424	420	420	428	428	362	498	424	420	425	0
424	420	420	428	428	362	498	424	420	425	412	1
420	420	428	428	362	498	424	420	425	412	428	0
420	428	428	362	498	424	420	425	412	428	397	0
428	428	362	498	424	420	425	412	428	397	443	0
428	362	498	424	420	425	412	428	397	443	417	0
362	498	424	420	425	412	428	397	443	417	412	0
498	424	420	425	412	428	397	443	417	412	413	0
424	420	425	412	428	397	443	417	412	413	408	1
420	425	412	428	397	443	417	412	413	408	409	0
425	412	428	397	443	417	412	413	408	409	412	0
412	428	397	443	417	412	413	408	409	412	401	0
428	397	443	417	412	413	408	409	412	401	405	0
397	443	417	412	413	408	409	412	401	405	401	0
443	417	412	413	408	409	412	401	405	401	404	0
417	412	413	408	409	412	401	405	401	404	401	0
412	413	408	409	412	401	405	401	404	401	401	0
413	408	409	412	401	405	401	404	401	401	393	0
408	409	412	401	405	401	404	401	401	393	397	0
409	412	401	405	401	404	401	401	393	397	404	0
412	401	405	401	404	401	401	393	397	404	393	0
401	405	401	404	401	401	393	397	404	393	393	0
405	401	404	401	401	393	397	404	393	393	389	0
401	404	401	401	393	397	404	393	393	389	397	0
404	401	401	393	397	404	393	393	389	397	397	0
401	401	393	397	404	393	393	389	397	397	389	0
401	393	397	404	393	393	389	397	397	389	393	0
393	397	404	393	393	389	397	397	389	393	397	0
397	404	393	393	389	397	397	389	393	397	393	0
404	393	393	389	397	397	389	393	397	393	401	0
393	393	389	397	397	389	393	397	393	401	381	0
393	389	397	397	389	393	397	393	401	381	401	0
389	397	397	389	393	397	393	401	381	401	393	0
397	397	389	393	397	393	401	381	401	393	393	0
397	389	393	397	393	401	381	401	393	393	397	0
389	393	397	393	401	381	401	393	393	397	389	0
393	397	393	401	381	401	393	393	397	389	397	0
397	393	401	381	401	393	393	397	389	397	389	0
393	401	381	401	393	393	397	389	397	389	397	0
401	381	401	393	393	397	389	397	389	397	401	0
381	401	393	393	397	389	397	389	397	401	389	0
401	393	393	397	389	397	389	397	401	389	397	0
393	393	397	389	397	389	397	401	389	397	404	0
393	397	389	397	389	397	401	389	397	404	401	0
397	389	397	389	397	401	389	397	404	401	397	0
389	397	389	397	401	389	397	404	401	397	405	0
397	389	397	401	389	397	404	401	397	405	412	0
389	397	401	389	397	404	401	397	405	412	405	0
397	401	389	397	404	401	397	405	412	405	408	0
401	389	397	404	401	397	405	412	405	408	409	0
389	397	404	401	397	405	412	405	408	409	401	0
397	404	401	397	405	412	405	408	409	401	412	0
404	401	397	405	412	405	408	409	401	412	409	0
401	397	405	412	405	408	409	401	412	409	404	0
397	405	412	405	408	409	401	412	409	404	386	0
405	412	405	408	409	401	412	409	404	386	428	0
412	405	408	409	401	412	409	404	386	428	404	0
405	408	409	401	412	409	404	386	428	404	409	0
408	409	401	412	409	404	386	428	404	409	416	0
409	401	412	409	404	386	428	404	409	416	401	1
401	412	409	404	386	428	404	409	416	401	409	0
412	409	404	386	428	404	409	416	401	409	412	0
409	404	386	428	404	409	416	401	409	412	412	0
404	386	428	404	409	416	401	409	412	412	413	0
386	428	404	409	416	401	409	412	412	413	405	0
428	404	409	416	401	409	412	412	413	405	396	0
404	409	416	401	409	412	412	413	405	396	432	0
409	416	401	409	412	412	413	405	396	432	405	0
416	401	409	412	412	413	405	396	432	405	409	0
401	409	412	412	413	405	396	432	405	409	404	0
409	412	412	413	405	396	432	405	409	404	405	1
412	412	413	405	396	432	405	409	404	405	401	0
412	413	405	396	432	405	409	404	405	401	404	0
413	405	396	432	405	409	404	405	401	404	405	0
405	396	432	405	409	404	405	401	404	405	397	0
396	432	405	409	404	405	401	404	405	397	401	0
432	405	409	404	405	401	404	405	397	401	358	0
405	409	404	405	401	404	405	397	401	358	451	0
409	404	405	401	404	405	397	401	358	451	393	0
404	405	401	404	405	397	401	358	451	393	405	0
405	401	404	405	397	401	358	451	393	405	400	0
401	404	405	397	401	358	451	393	405	400	397	1
404	405	397	401	358	451	393	405	400	397	397	0
405	397	401	358	451	393	405	400	397	397	393	0
397	401	358	451	393	405	400	397	397	393	393	0
401	358	451	393	405	400	397	397	393	393	393	0
358	451	393	405	400	397	397	393	393	393	389	0
451	393	405	400	397	397	393	393	393	389	401	0
393	405	400	397	397	393	393	393	389	401	389	0
405	400	397	397	393	393	393	389	401	389	393	0
400	397	397	393	393	393	389	401	389	393	393	0
397	397	393	393	393	389	401	389	393	393	401	0
397	393	393	393	389	401	389	393	393	401	393	0
393	393	393	389	401	389	393	393	401	393	393	0
393	393	389	401	389	393	393	401	393	393	393	0
393	389	401	389	393	393	401	393	393	393	385	0
389	401	389	393	393	401	393	393	393	385	401	0
401	389	393	393	401	393	393	393	385	401	397	0
389	393	393	401	393	393	393	385	401	397	397	0
393	393	401	393	393	393	385	401	397	397	401	0
393	401	393	393	393	385	401	397	397	401	393	0
401	393	393	393	385	401	397	397	401	393	412	0
393	393	393	385	401	397	397	401	393	412	397	0
393	393	385	401	397	397	401	393	412	397	397	0
393	385	401	397	397	401	393	412	397	397	401	0
385	401	397	397	401	393	412	397	397	401	420	0
401	397	397	401	393	412	397	397	401	420	404	0
397	397	401	393	412	397	397	401	420	404	393	0
397	401	393	412	397	397	401	420	404	393	425	0
401	393	412	397	397	401	420	404	393	425	412	0
393	412	397	397	401	420	404	393	425	412	397	0
412	397	397	401	420	404	393	425	412	397	397	0
397	397	401	420	404	393	425	412	397	397	404	1
397	401	420	404	393	425	412	397	397	404	405	0
401	420	404	393	425	412	397	397	404	405	393	0
420	404	393	425	412	397	397	404	405	393	385	0
404	393	425	412	397	397	404	405	393	385	409	0
393	425	412	397	397	404	405	393	385	409	397	0
425	412	397	397	404	405	393	385	409	397	397	0
412	397	397	404	405	393	385	409	397	397	397	0
397	397	404	405	393	385	409	397	397	397	396	0
397	404	405	393	385	409	397	397	397	396	393	0
404	405	393	385	409	397	397	397	396	393	378	0
405	393	385	409	397	397	397	396	393	378	408	0
393	385	409	397	397	397	396	393	378	408	390	0
385	409	397	397	397	396	393	378	408	390	396	0
409	397	397	397	396	393	378	408	390	396	397	0
397	397	397	396	393	378	408	390	396	397	389	1
397	397	396	393	378	408	390	396	397	389	405	0
397	396	393	378	408	390	396	397	389	405	397	0
396	393	378	408	390	396	397	389	405	397	401	0
393	378	408	390	396	397	389	405	397	401	404	0
378	408	390	396	397	389	405	397	401	404	397	0
408	390	396	397	389	405	397	401	404	397	389	0
390	396	397	389	405	397	401	404	397	389	436	0
396	397	389	405	397	401	404	397	389	436	413	0
397	389	405	397	401	404	397	389	436	413	412	0
389	405	397	401	404	397	389	436	413	412	413	0
405	397	401	404	397	389	436	413	412	413	408	1
