Correlation for file  I01_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.4.1",-0.547503940557881,0.863883445787919,-0.560405984445697,0.882293292989222,-0.560831174313381,0.927837230495632,-0.567449188969835,0.948188310362613,-0.576108299171732,1,-0.576536588824304
"i.5.1",0.830676010590249,-0.547059938667018,0.863850864514486,-0.560947521766181,0.882269099992872,-0.561174794484752,0.927816981136743,-0.567941469833028,0.948257082568874,-0.576536588824304,1
Correlation for file  I53_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.867256257586929,0.980650726973878,-0.852592671093862,0.971297630489635,-0.855253600765349,0.971208117046085,-0.852929990538214,0.961140198284999,-0.84524306877187,0.953716964930469
"i.4",-0.867256257586929,1,-0.868734574806215,0.981406987541396,-0.854010916685517,0.97199354038813,-0.85668702436269,0.971919318270347,-0.854414881792978,0.961855680003713,-0.846740410760952
"i.3",0.980650726973878,-0.868734574806215,1,-0.868821532911857,0.981406095230324,-0.854145331170841,0.971992366573356,-0.85674829073857,0.971917843914969,-0.854542021246834,0.961853733297592
"i.2",-0.852592671093862,0.981406987541396,-0.868821532911857,1,-0.868883524085081,0.981407122543197,-0.854212054498542,0.971989564775143,-0.856832524492375,0.971917965200466,-0.854634605051546
"i.1",0.971297630489635,-0.854010916685517,0.981406095230324,-0.868883524085081,1,-0.86899401852639,0.981407782471242,-0.85424418039421,0.971990291343378,-0.8569377106614,0.971918232134859
"i.0",-0.855253600765349,0.97199354038813,-0.854145331170841,0.981407122543197,-0.86899401852639,1,-0.869108916126758,0.981398810596101,-0.854378119794078,0.971992957244497,-0.857079495207074
"i.1.1",0.971208117046085,-0.85668702436269,0.971992366573356,-0.854212054498542,0.981407782471242,-0.869108916126758,1,-0.869145111118946,0.981399136185014,-0.854487598588222,0.971992790244846
"i.2.1",-0.852929990538214,0.971919318270347,-0.85674829073857,0.971989564775143,-0.85424418039421,0.981398810596101,-0.869145111118946,1,-0.869201219062466,0.981387706717663,-0.85455355500503
"i.3.1",0.961140198284999,-0.854414881792978,0.971917843914969,-0.856832524492375,0.971990291343378,-0.854378119794078,0.981399136185014,-0.869201219062466,1,-0.869327579083664,0.981386815392571
"i.4.1",-0.84524306877187,0.961855680003713,-0.854542021246834,0.971917965200466,-0.8569377106614,0.971992957244497,-0.854487598588222,0.981387706717663,-0.869327579083664,1,-0.869461649754314
"i.5.1",0.953716964930469,-0.846740410760952,0.961853733297592,-0.854634605051546,0.971918232134859,-0.857079495207074,0.971992790244846,-0.85455355500503,0.981386815392571,-0.869461649754314,1
Correlation for file  I54_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.748208038965687,0.794066493272716,0.794110239654872,0.817136554954411,0.777448970378392,0.787866720654246,0.768622175939621,0.781591501416212,0.756925995102537,0.754373135991374
"i.4",0.748208038965687,1,0.749628142473982,0.795562087006136,0.795435240216684,0.818717678837868,0.779406622487241,0.789466624401202,0.770121862010783,0.782981512273905,0.75768878500848
"i.3",0.794066493272716,0.749628142473982,1,0.749875423612593,0.795761760931455,0.795644782469319,0.818933128836181,0.779619537290724,0.789646526174545,0.770208276907992,0.782555061520821
"i.2",0.794110239654872,0.795562087006136,0.749875423612593,1,0.750109373591139,0.795957875277409,0.795864784620074,0.819098721120699,0.779801901657134,0.789728427461527,0.769838278575505
"i.1",0.817136554954411,0.795435240216684,0.795761760931455,0.750109373591139,1,0.750352595109755,0.796201559244004,0.796058430152712,0.819252326898642,0.779894588671267,0.789351428768519
"i.0",0.777448970378392,0.818717678837868,0.795644782469319,0.795957875277409,0.750352595109755,1,0.750613318796858,0.796390265186118,0.79622899445119,0.819310788988061,0.779504420980255
"i.1.1",0.787866720654246,0.779406622487241,0.818933128836181,0.795864784620074,0.796201559244004,0.750613318796858,1,0.75085416778768,0.796579630094032,0.796328262452322,0.818949201707638
"i.2.1",0.768622175939621,0.789466624401202,0.779619537290724,0.819098721120699,0.796058430152712,0.796390265186118,0.75085416778768,1,0.751056727197048,0.796662446848535,0.795975753063971
"i.3.1",0.781591501416212,0.770121862010783,0.789646526174545,0.779801901657134,0.819252326898642,0.79622899445119,0.796579630094032,0.751056727197048,1,0.751170598293692,0.796353844413041
"i.4.1",0.756925995102537,0.782981512273905,0.770208276907992,0.789728427461527,0.779894588671267,0.819310788988061,0.796328262452322,0.796662446848535,0.751170598293692,1,0.751017172572958
"i.5.1",0.754373135991374,0.75768878500848,0.782555061520821,0.769838278575505,0.789351428768519,0.779504420980255,0.818949201707638,0.795975753063971,0.796353844413041,0.751017172572958,1
Correlation for file  I55_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.597895757198712,0.691636042411932,0.6838768719343,0.641541892904685,0.640483823009474,0.628880120873112,0.608853256796502,0.602382596744684,0.588483771997665,0.581647725165966
"i.4",0.597895757198712,1,0.604424957951865,0.699731251468458,0.692207094980388,0.649507852069474,0.648813203593051,0.637674921204665,0.617776762734857,0.611582182022126,0.598109570536002
"i.3",0.691636042411932,0.604424957951865,1,0.604379423593451,0.699710731543951,0.692196998005289,0.649506634799613,0.648831280696084,0.637738765267273,0.617814243211751,0.611632417185605
"i.2",0.6838768719343,0.699731251468458,0.604379423593451,1,0.604352168176329,0.699698916458635,0.692195340094289,0.649518517352575,0.64888545212394,0.637767088784975,0.617851481333538
"i.1",0.641541892904685,0.692207094980388,0.699710731543951,0.604352168176329,1,0.604345668654545,0.699693719394564,0.692190947426809,0.649555438380475,0.64887876290177,0.637754885133566
"i.0",0.640483823009474,0.649507852069474,0.692196998005289,0.699698916458635,0.604345668654545,1,0.60433792601536,0.699676260658591,0.692215852829068,0.649522891336466,0.648829465625564
"i.1.1",0.628880120873112,0.648813203593051,0.649506634799613,0.692195340094289,0.699693719394564,0.60433792601536,1,0.604331833762688,0.699694203154516,0.692206019272031,0.649505895643216
"i.2.1",0.608853256796502,0.637674921204665,0.648831280696084,0.649518517352575,0.692190947426809,0.699676260658591,0.604331833762688,1,0.604330244380082,0.699694154014705,0.69220300215848
"i.3.1",0.602382596744684,0.617776762734857,0.637738765267273,0.64888545212394,0.649555438380475,0.692215852829068,0.699694203154516,0.604330244380082,1,0.604301333944554,0.699636482948887
"i.4.1",0.588483771997665,0.611582182022126,0.617814243211751,0.637767088784975,0.64887876290177,0.649522891336466,0.692206019272031,0.699694154014705,0.604301333944554,1,0.604314595176569
"i.5.1",0.581647725165966,0.598109570536002,0.611632417185605,0.617851481333538,0.637754885133566,0.648829465625564,0.649505895643216,0.69220300215848,0.699636482948887,0.604314595176569,1
Correlation for file  I56_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.755529084937142,0.766031764246226,0.757395692415365,0.753410861764486,0.713805690840932,0.682532614222385,0.699028625858158,0.665463873352385,0.641661226546144,0.616987268247132
"i.4",0.755529084937142,1,0.759510609146204,0.767928603798661,0.761559370131185,0.757226849773184,0.717586088834177,0.686496719271717,0.70288699986517,0.669373585627205,0.645866296909161
"i.3",0.766031764246226,0.759510609146204,1,0.757447663471921,0.767916452298056,0.761613787605143,0.75728223705032,0.717614081800834,0.686522227752648,0.702927946253242,0.66939004879898
"i.2",0.757395692415365,0.767928603798661,0.757447663471921,1,0.754043671376439,0.765846096542747,0.759487651552325,0.755458812846964,0.715908264620324,0.684695355230285,0.701279552026508
"i.1",0.753410861764486,0.761559370131185,0.767916452298056,0.754043671376439,1,0.754050761363525,0.765859706106159,0.759377530445,0.755328667324246,0.715863216735354,0.684571605804894
"i.0",0.713805690840932,0.757226849773184,0.761613787605143,0.765846096542747,0.754050761363525,1,0.754111410389379,0.765892237847065,0.759401791946483,0.755372633996835,0.715896210217974
"i.1.1",0.682532614222385,0.717586088834177,0.75728223705032,0.759487651552325,0.765859706106159,0.754111410389379,1,0.754138890642162,0.765909755487256,0.759440009211166,0.755391423414865
"i.2.1",0.699028625858158,0.686496719271717,0.717614081800834,0.755458812846964,0.759377530445,0.765892237847065,0.754138890642162,1,0.754145011144743,0.765917623899583,0.759429704362843
"i.3.1",0.665463873352385,0.70288699986517,0.686522227752648,0.715908264620324,0.755328667324246,0.759401791946483,0.765909755487256,0.754145011144743,1,0.754153961325877,0.765918648563197
"i.4.1",0.641661226546144,0.669373585627205,0.702927946253242,0.684695355230285,0.715863216735354,0.755372633996835,0.759440009211166,0.765917623899583,0.754153961325877,1,0.754145281801334
"i.5.1",0.616987268247132,0.645866296909161,0.66939004879898,0.701279552026508,0.684571605804894,0.715896210217974,0.755391423414865,0.759429704362843,0.765918648563197,0.754145281801334,1
Correlation for file  I57_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.964478364831628,0.96549079002112,0.957295714487617,0.954055564559004,0.950706071453352,0.944311331217427,0.940837509393201,0.938090945394741,0.935825732220822,0.932817244541463
"i.4",0.964478364831628,1,0.964574845312651,0.965640770170464,0.957361334084667,0.954092091236994,0.951056942720196,0.944434380923083,0.940979230705782,0.938234175274446,0.935984953288633
"i.3",0.96549079002112,0.964574845312651,1,0.964619369964322,0.965682876138526,0.957478155290472,0.954228047924626,0.951103408656823,0.944491912310568,0.941039464573735,0.938303687274857
"i.2",0.957295714487617,0.965640770170464,0.964619369964322,1,0.964687420410712,0.965857022170328,0.957560609494446,0.95427579317923,0.95115315688166,0.944547672318348,0.941099816234371
"i.1",0.954055564559004,0.957361334084667,0.965682876138526,0.964687420410712,1,0.964755873584357,0.966044478210393,0.957612658267356,0.954338230926619,0.951218022428685,0.944625843030123
"i.0",0.950706071453352,0.954092091236994,0.957478155290472,0.965857022170328,0.964755873584357,1,0.965137907148605,0.966169050767629,0.957759087038678,0.954486928722558,0.95137951434222
"i.1.1",0.944311331217427,0.951056942720196,0.954228047924626,0.957560609494446,0.966044478210393,0.965137907148605,1,0.965248725012252,0.966267360009343,0.957864773479607,0.954587800145471
"i.2.1",0.940837509393201,0.944434380923083,0.951103408656823,0.95427579317923,0.957612658267356,0.966169050767629,0.965248725012252,1,0.965281663059638,0.966299237201893,0.95790515977546
"i.3.1",0.938090945394741,0.940979230705782,0.944491912310568,0.95115315688166,0.954338230926619,0.957759087038678,0.966267360009343,0.965281663059638,1,0.965314966987826,0.966332469744543
"i.4.1",0.935825732220822,0.938234175274446,0.941039464573735,0.944547672318348,0.951218022428685,0.954486928722558,0.957864773479607,0.966299237201893,0.965314966987826,1,0.965348627837784
"i.5.1",0.932817244541463,0.935984953288633,0.938303687274857,0.941099816234371,0.944625843030123,0.95137951434222,0.954587800145471,0.95790515977546,0.966332469744543,0.965348627837784,1
Correlation for file  I58_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.854514582972277,0.800079800718046,0.752927974161829,0.709187320754456,0.655461447609816,0.611208290000335,0.582132812084134,0.556703729584784,0.54092412927564,0.534626979188367
"i.4",0.854514582972277,1,0.871057940818513,0.816506218776078,0.770302091362502,0.725745630498725,0.670288633202155,0.626118857476164,0.597090142056121,0.571122082271771,0.554225839272108
"i.3",0.800079800718046,0.871057940818513,1,0.871036994237807,0.81653279508394,0.770301538151003,0.725715134801563,0.670272890192779,0.626101552090632,0.596994368741153,0.571058695226928
"i.2",0.752927974161829,0.816506218776078,0.871036994237807,1,0.871034344646993,0.816523403775278,0.770274101568778,0.725653162102101,0.670230630063563,0.625864882577844,0.596855772709945
"i.1",0.709187320754456,0.770302091362502,0.81653279508394,0.871034344646993,1,0.870970409284005,0.816460728495213,0.770155868935135,0.725510549831508,0.66993203788674,0.625665511487198
"i.0",0.655461447609816,0.725745630498725,0.770301538151003,0.816523403775278,0.870970409284005,1,0.870939363905664,0.816353886133451,0.770051561910446,0.725183688066791,0.669730029789773
"i.1.1",0.611208290000335,0.670288633202155,0.725715134801563,0.770274101568778,0.816460728495213,0.870939363905664,1,0.870877466241194,0.816306732901068,0.769787565057003,0.7250302302023
"i.2.1",0.582132812084134,0.626118857476164,0.670272890192779,0.725653162102101,0.770155868935135,0.816353886133451,0.870877466241194,1,0.870794553169943,0.816125807208741,0.769668277922394
"i.3.1",0.556703729584784,0.597090142056121,0.626101552090632,0.670230630063563,0.725510549831508,0.770051561910446,0.816306732901068,0.870794553169943,1,0.870544292292249,0.815990104633704
"i.4.1",0.54092412927564,0.571122082271771,0.596994368741153,0.625864882577844,0.66993203788674,0.725183688066791,0.769787565057003,0.816125807208741,0.870544292292249,1,0.870451203221627
"i.5.1",0.534626979188367,0.554225839272108,0.571058695226928,0.596855772709945,0.625665511487198,0.669730029789773,0.7250302302023,0.769668277922394,0.815990104633704,0.870451203221627,1
Correlation for file  I59_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.913309519141297,0.945850739315653,0.924822847957675,0.941925079679223,0.88898662189898,0.941669783854337,0.898429948251411,0.915889844680111,0.898297840763504,0.927686114987484
"i.4",0.913309519141297,1,0.915843001223053,0.948807242435898,0.925961848572831,0.942815731554909,0.891278329200778,0.943986615354732,0.900382386718271,0.919189633609147,0.901287623795572
"i.3",0.945850739315653,0.915843001223053,1,0.915770961779965,0.947544950572687,0.925078471183318,0.942195161591904,0.891104433788251,0.943959267445437,0.900285085688466,0.919077573503522
"i.2",0.924822847957675,0.948807242435898,0.915770961779965,1,0.914460497869234,0.946653513685863,0.924373690576926,0.942051819090934,0.891069737544823,0.943850694434975,0.900097161856746
"i.1",0.941925079679223,0.925961848572831,0.947544950572687,0.914460497869234,1,0.914603573597881,0.946595690878161,0.923739118385913,0.941144076398517,0.890263736510054,0.943094557632965
"i.0",0.88898662189898,0.942815731554909,0.925078471183318,0.946653513685863,0.914603573597881,1,0.914747256907517,0.946209010413003,0.923096076710791,0.940743476227408,0.889876279337207
"i.1.1",0.941669783854337,0.891278329200778,0.942195161591904,0.924373690576926,0.946595690878161,0.914747256907517,1,0.914526386227182,0.945891798551382,0.922697582046567,0.94040566291649
"i.2.1",0.898429948251411,0.943986615354732,0.891104433788251,0.942051819090934,0.923739118385913,0.946209010413003,0.914526386227182,1,0.914475081603903,0.945899916861827,0.922663752487579
"i.3.1",0.915889844680111,0.900382386718271,0.943959267445437,0.891069737544823,0.941144076398517,0.923096076710791,0.945891798551382,0.914475081603903,1,0.9145641988462,0.945965955810726
"i.4.1",0.898297840763504,0.919189633609147,0.900285085688466,0.943850694434975,0.890263736510054,0.940743476227408,0.922697582046567,0.945899916861827,0.9145641988462,1,0.914447608866299
"i.5.1",0.927686114987484,0.901287623795572,0.919077573503522,0.900097161856746,0.943094557632965,0.889876279337207,0.94040566291649,0.922663752487579,0.945965955810726,0.914447608866299,1
Correlation for file  I60_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.942665834148913,0.878272533161123,0.820048311774981,0.770505458550103,0.733625097796356,0.710234305981686,0.699913642247856,0.698612187898727,0.701897636011481,0.713094932505295
"i.4",0.942665834148913,1,0.942667868387305,0.878274833319963,0.820057486527154,0.771637391480548,0.734215039333468,0.710714149066168,0.7000745424385,0.69852031102978,0.701825121511066
"i.3",0.878272533161123,0.942667868387305,1,0.942668802835157,0.878280200536921,0.821516544301553,0.772459765480855,0.73489236731853,0.711003930308486,0.700016441685746,0.698465973635477
"i.2",0.820048311774981,0.878274833319963,0.942668802835157,1,0.942671565065066,0.880001753735684,0.822522701990024,0.773293075990244,0.735273356558527,0.71096357256942,0.699971235160897
"i.1",0.770505458550103,0.820057486527154,0.878280200536921,0.942671565065066,1,0.94473841107247,0.881265854062622,0.823593759828237,0.773831696763319,0.73526889261232,0.710937795843456
"i.0",0.733625097796356,0.771637391480548,0.821516544301553,0.880001753735684,0.94473841107247,1,0.944478988791387,0.88064326948378,0.822986260390008,0.774538036150635,0.73623265506854
"i.1.1",0.710234305981686,0.734215039333468,0.772459765480855,0.822522701990024,0.881265854062622,0.944478988791387,1,0.944202676087099,0.880223442300975,0.823462714463257,0.775202967089282
"i.2.1",0.699913642247856,0.710714149066168,0.73489236731853,0.773293075990244,0.823593759828237,0.88064326948378,0.944202676087099,1,0.944042689279472,0.880822220599803,0.824217696217056
"i.3.1",0.698612187898727,0.7000745424385,0.711003930308486,0.735273356558527,0.773831696763319,0.822986260390008,0.880223442300975,0.944042689279472,1,0.944415949225478,0.881301143819641
"i.4.1",0.701897636011481,0.69852031102978,0.700016441685746,0.71096357256942,0.73526889261232,0.774538036150635,0.823462714463257,0.880822220599803,0.944415949225478,1,0.944410719602506
"i.5.1",0.713094932505295,0.701825121511066,0.698465973635477,0.699971235160897,0.710937795843456,0.73623265506854,0.775202967089282,0.824217696217056,0.881301143819641,0.944410719602506,1
Correlation for file  I61_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.505777947125632,0.43872111777181,0.544030487044484,0.235012257174098,0.219586791703399,0.310960124547436,0.127231955126634,0.133679659811388,0.239803026994173,0.0666282398791871
"i.4",0.505777947125632,1,0.527064341331516,0.45667712668742,0.574707372017727,0.245646476532715,0.231571427020033,0.329618359543421,0.129125534886106,0.14117300444869,0.250516419081391
"i.3",0.43872111777181,0.527064341331516,1,0.527479084483967,0.457163655248822,0.575224947270548,0.24496817112139,0.230037870410955,0.32864624506598,0.127346221809517,0.140775060868248
"i.2",0.544030487044484,0.45667712668742,0.527479084483967,1,0.527915656371164,0.457662106622596,0.574602374965039,0.243815247477466,0.229333374051533,0.327023920760231,0.127056308382908
"i.1",0.235012257174098,0.574707372017727,0.457163655248822,0.527915656371164,1,0.528229179031156,0.457244333191441,0.573341835685336,0.243646444270056,0.228221398783471,0.32688663500415
"i.0",0.219586791703399,0.245646476532715,0.575224947270548,0.457662106622596,0.528229179031156,1,0.527403092122677,0.455498186358754,0.572403692765407,0.241821807067992,0.227831277496129
"i.1.1",0.310960124547436,0.231571427020033,0.24496817112139,0.574602374965039,0.457244333191441,0.527403092122677,1,0.527524181407634,0.455737757126286,0.572432098043346,0.241917368821334
"i.2.1",0.127231955126634,0.329618359543421,0.230037870410955,0.243815247477466,0.573341835685336,0.455498186358754,0.527524181407634,1,0.527962188791605,0.456615095180976,0.572380471955854
"i.3.1",0.133679659811388,0.129125534886106,0.32864624506598,0.229333374051533,0.243646444270056,0.572403692765407,0.455737757126286,0.527962188791605,1,0.528223878260419,0.456668814073348
"i.4.1",0.239803026994173,0.14117300444869,0.127346221809517,0.327023920760231,0.228221398783471,0.241821807067992,0.572432098043346,0.456615095180976,0.528223878260419,1,0.528047290545744
"i.5.1",0.0666282398791871,0.250516419081391,0.140775060868248,0.127056308382908,0.32688663500415,0.227831277496129,0.241917368821334,0.572380471955854,0.456668814073348,0.528047290545744,1
Correlation for file  I62_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.884558101355916,0.885759749313332,0.882238991787301,0.864393402382797,0.86655519812976,0.846772438876441,0.85843671134505,0.842041837423515,0.839991141408639,0.840606056795659
"i.4",0.884558101355916,1,0.884464869713136,0.885667047084078,0.882139951999057,0.864262689682208,0.866398052920652,0.846637842516531,0.858323519954434,0.841905308909445,0.839835157580093
"i.3",0.885759749313332,0.884464869713136,1,0.884339588942795,0.88553726374169,0.881969560559865,0.864017945861535,0.866204425432386,0.846470238151742,0.858122892647023,0.841634248223584
"i.2",0.882238991787301,0.885667047084078,0.884339588942795,1,0.884234024874152,0.885418512450198,0.881821065281721,0.863877517523069,0.86607298620211,0.84631153156267,0.857962302280071
"i.1",0.864393402382797,0.882139951999057,0.88553726374169,0.884234024874152,1,0.884121112423031,0.88528680999554,0.881708235520678,0.863743081631461,0.865944010526157,0.846151707868486
"i.0",0.86655519812976,0.864262689682208,0.881969560559865,0.885418512450198,0.884121112423031,1,0.883994097341417,0.885164721232603,0.881566137008879,0.863595657142555,0.865801430282826
"i.1.1",0.846772438876441,0.866398052920652,0.864017945861535,0.881821065281721,0.88528680999554,0.883994097341417,1,0.883843408291533,0.884986102088806,0.881409941137514,0.863429181044276
"i.2.1",0.85843671134505,0.846637842516531,0.866204425432386,0.863877517523069,0.881708235520678,0.885164721232603,0.883843408291533,1,0.883696253242084,0.884834426495266,0.881238515474547
"i.3.1",0.842041837423515,0.858323519954434,0.846470238151742,0.86607298620211,0.863743081631461,0.881566137008879,0.884986102088806,0.883696253242084,1,0.883550488984392,0.884660894026878
"i.4.1",0.839991141408639,0.841905308909445,0.858122892647023,0.84631153156267,0.865944010526157,0.863595657142555,0.881409941137514,0.884834426495266,0.883550488984392,1,0.88337790847002
"i.5.1",0.840606056795659,0.839835157580093,0.841634248223584,0.857962302280071,0.846151707868486,0.865801430282826,0.863429181044276,0.881238515474547,0.884660894026878,0.88337790847002,1
Correlation for file  I63_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.199167705634414,0.349740283009747,0.327972806170104,0.331038858974553,0.301050214946559,0.235662928063856,0.254277772768173,0.186073933291306,0.255994030860952,0.130347158705266
"i.4",0.199167705634414,1,0.199521766892227,0.345741337277629,0.334205812112497,0.331631909678593,0.300863125251156,0.234960712756319,0.254072298802678,0.185591164314579,0.257138107684179
"i.3",0.349740283009747,0.199521766892227,1,0.199469807571067,0.34632334031532,0.334166637806306,0.331559837451027,0.300738804452533,0.234887962964558,0.253127271970089,0.185684146710443
"i.2",0.327972806170104,0.345741337277629,0.199469807571067,1,0.202422426436779,0.346259185026977,0.333732865569984,0.331033872850921,0.300379661321731,0.23409890751374,0.253346071036514
"i.1",0.331038858974553,0.334205812112497,0.34632334031532,0.202422426436779,1,0.203083666253903,0.347276319366871,0.334752076611206,0.331933477844881,0.30012806547004,0.234087323477147
"i.0",0.301050214946559,0.331631909678593,0.334166637806306,0.346259185026977,0.203083666253903,1,0.202909455189496,0.347103730005866,0.334628769380003,0.331038674603011,0.299731515110002
"i.1.1",0.235662928063856,0.300863125251156,0.331559837451027,0.333732865569984,0.347276319366871,0.202909455189496,1,0.202618380592485,0.34691741620784,0.333864561373807,0.330418940001522
"i.2.1",0.254277772768173,0.234960712756319,0.300738804452533,0.331033872850921,0.334752076611206,0.347103730005866,0.202618380592485,1,0.202362506150401,0.346455008493759,0.33285878325281
"i.3.1",0.186073933291306,0.254072298802678,0.234887962964558,0.300379661321731,0.331933477844881,0.334628769380003,0.34691741620784,0.202362506150401,1,0.201757976457055,0.345847211018918
"i.4.1",0.255994030860952,0.185591164314579,0.253127271970089,0.23409890751374,0.30012806547004,0.331038674603011,0.333864561373807,0.346455008493759,0.201757976457055,1,0.196921270516053
"i.5.1",0.130347158705266,0.257138107684179,0.185684146710443,0.253346071036514,0.234087323477147,0.299731515110002,0.330418940001522,0.33285878325281,0.345847211018918,0.196921270516053,1
Correlation for file  I64_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.75118314059829,0.737160486541271,0.678031550140083,0.613308395696708,0.536087579308639,0.452791372005185,0.396216487339857,0.350318643770097,0.331388442800279,0.309436521821954
"i.4",0.75118314059829,1,0.751286552948505,0.737208716087489,0.67813732195863,0.613461836830524,0.53623178351041,0.452894998885323,0.396283930781382,0.35030421760849,0.331378507920402
"i.3",0.737160486541271,0.751286552948505,1,0.751295211181303,0.737307628911568,0.678300257789446,0.613625306223011,0.536334996985547,0.452975694158066,0.396264485780632,0.350301489329914
"i.2",0.678031550140083,0.737208716087489,0.751295211181303,1,0.751340488780832,0.737343981276111,0.678411193230989,0.613718427903273,0.536477767691692,0.453085067864867,0.396437369376679
"i.1",0.613308395696708,0.67813732195863,0.737307628911568,0.751340488780832,1,0.751433031656596,0.737440005866859,0.678474610106207,0.613789581510266,0.536486933943972,0.453127742098484
"i.0",0.536087579308639,0.613461836830524,0.678300257789446,0.737343981276111,0.751433031656596,1,0.751560802529812,0.737510895692513,0.678578008188193,0.613832593825067,0.536606137236012
"i.1.1",0.452791372005185,0.53623178351041,0.613625306223011,0.678411193230989,0.737440005866859,0.751560802529812,1,0.751574402195417,0.737474660690981,0.678470663683878,0.613717693509772
"i.2.1",0.396216487339857,0.452894998885323,0.536334996985547,0.613718427903273,0.678474610106207,0.737510895692513,0.751574402195417,1,0.75157150384528,0.737436965565272,0.678462546729782
"i.3.1",0.350318643770097,0.396283930781382,0.452975694158066,0.536477767691692,0.613789581510266,0.678578008188193,0.737474660690981,0.75157150384528,1,0.751471044329093,0.737319672987873
"i.4.1",0.331388442800279,0.35030421760849,0.396264485780632,0.453085067864867,0.536486933943972,0.613832593825067,0.678470663683878,0.737436965565272,0.751471044329093,1,0.751343395063414
"i.5.1",0.309436521821954,0.331378507920402,0.350301489329914,0.396437369376679,0.453127742098484,0.536606137236012,0.613717693509772,0.678462546729782,0.737319672987873,0.751343395063414,1
Correlation for file  I65_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,0.208109251157184,0.304569408893746,0.580308690638308,0.358976287305846,0.327772722744551,0.50854383623958,0.357394935267823,0.367029456411968,0.461081213767612,0.380250918766982
"i.4",0.208109251157184,1,0.208347695666009,0.305105342623355,0.580417053936003,0.359243810558155,0.328126810131478,0.508646852501464,0.357623498562978,0.36726938109178,0.461195053093051
"i.3",0.304569408893746,0.208347695666009,1,0.210118913052708,0.305554670315442,0.580211971589657,0.360616306095099,0.328288321470625,0.508437344767172,0.358575966064145,0.367470465577061
"i.2",0.580308690638308,0.305105342623355,0.210118913052708,1,0.21022307290581,0.307515664853849,0.579683598942319,0.36135554439886,0.330091140343959,0.508180479641048,0.359255834807482
"i.1",0.358976287305846,0.580417053936003,0.305554670315442,0.21022307290581,1,0.210673606362533,0.307623978185197,0.579813248519488,0.361770998556991,0.330173868525696,0.508314875360359
"i.0",0.327772722744551,0.359243810558155,0.580211971589657,0.307515664853849,0.210673606362533,1,0.211990242363895,0.307788039708096,0.579623807119077,0.362763244028742,0.330377685107233
"i.1.1",0.50854383623958,0.328126810131478,0.360616306095099,0.579683598942319,0.307623978185197,0.211990242363895,1,0.212406204373819,0.309032948456822,0.579431207148686,0.363195004056265
"i.2.1",0.357394935267823,0.508646852501464,0.328288321470625,0.36135554439886,0.579813248519488,0.307788039708096,0.212406204373819,1,0.212535253635468,0.309338471348106,0.579511808863018
"i.3.1",0.367029456411968,0.357623498562978,0.508437344767172,0.330091140343959,0.361770998556991,0.579623807119077,0.309032948456822,0.212535253635468,1,0.213365829832655,0.309509935804494
"i.4.1",0.461081213767612,0.36726938109178,0.358575966064145,0.508180479641048,0.330173868525696,0.362763244028742,0.579431207148686,0.309338471348106,0.213365829832655,1,0.213640713921874
"i.5.1",0.380250918766982,0.461195053093051,0.367470465577061,0.359255834807482,0.508314875360359,0.330377685107233,0.363195004056265,0.579511808863018,0.309509935804494,0.213640713921874,1
Correlation for file  I66_ann
-,"i.5","i.4","i.3","i.2","i.1","i.0","i.1.1","i.2.1","i.3.1","i.4.1","i.5.1"
"i.5",1,-0.0137711839425049,0.0245809999215509,0.120118831221376,0.0545525723710738,0.0186163933380583,0.0519336104194624,0.0272162620969712,0.0890725209477526,0.00910171801347245,0.00935655264556265
